index	bin	contig
910	bin.13.fa	>NODE_4780_length_3230_cov_5.982992
911	bin.13.fa	>NODE_4814_length_3214_cov_6.290915
912	bin.13.fa	>NODE_4860_length_3195_cov_7.335987
913	bin.13.fa	>NODE_4863_length_3194_cov_4.022937
914	bin.13.fa	>NODE_4886_length_3184_cov_7.908597
915	bin.13.fa	>NODE_4899_length_3180_cov_6.506560
916	bin.13.fa	>NODE_4903_length_3176_cov_8.280038
917	bin.13.fa	>NODE_4948_length_3163_cov_6.954633
918	bin.13.fa	>NODE_4974_length_3151_cov_7.737080
919	bin.13.fa	>NODE_5022_length_3133_cov_8.857050
920	bin.13.fa	>NODE_5034_length_3127_cov_7.570964
921	bin.13.fa	>NODE_5055_length_3120_cov_7.476346
922	bin.13.fa	>NODE_5090_length_3102_cov_8.288480
923	bin.13.fa	>NODE_5170_length_3072_cov_7.741465
924	bin.13.fa	>NODE_5214_length_3059_cov_8.715379
925	bin.13.fa	>NODE_5250_length_3046_cov_8.211301
926	bin.13.fa	>NODE_5385_length_2996_cov_7.595716
927	bin.13.fa	>NODE_5434_length_2982_cov_8.224804
928	bin.13.fa	>NODE_5440_length_2980_cov_7.739829
929	bin.13.fa	>NODE_5463_length_2973_cov_8.774503
930	bin.13.fa	>NODE_5531_length_2952_cov_8.886089
931	bin.13.fa	>NODE_5536_length_2951_cov_10.123619
932	bin.13.fa	>NODE_5554_length_2945_cov_8.636332
933	bin.13.fa	>NODE_5632_length_2916_cov_6.529885
934	bin.13.fa	>NODE_5648_length_2910_cov_7.358669
935	bin.13.fa	>NODE_5946_length_2819_cov_5.661360
936	bin.13.fa	>NODE_5960_length_2815_cov_4.869203
937	bin.13.fa	>NODE_6008_length_2801_cov_5.134013
938	bin.13.fa	>NODE_6031_length_2797_cov_5.629103
939	bin.13.fa	>NODE_6182_length_2752_cov_8.227290
940	bin.13.fa	>NODE_6252_length_2733_cov_7.882748
941	bin.13.fa	>NODE_6272_length_2728_cov_7.136551
942	bin.13.fa	>NODE_6383_length_2700_cov_6.179584
943	bin.13.fa	>NODE_6416_length_2691_cov_6.174886
944	bin.13.fa	>NODE_6414_length_2691_cov_6.841426
945	bin.13.fa	>NODE_6419_length_2689_cov_8.931663
946	bin.13.fa	>NODE_6422_length_2688_cov_6.227117
947	bin.13.fa	>NODE_6468_length_2677_cov_5.670099
948	bin.13.fa	>NODE_6476_length_2676_cov_5.505532
949	bin.13.fa	>NODE_6494_length_2671_cov_6.236621
950	bin.13.fa	>NODE_6501_length_2670_cov_6.559082
951	bin.13.fa	>NODE_6568_length_2648_cov_5.775164
952	bin.13.fa	>NODE_6607_length_2639_cov_6.872291
953	bin.13.fa	>NODE_6689_length_2618_cov_6.055014
954	bin.13.fa	>NODE_6698_length_2616_cov_7.584147
955	bin.13.fa	>NODE_6739_length_2606_cov_7.605253
956	bin.13.fa	>NODE_6762_length_2601_cov_6.322467
957	bin.13.fa	>NODE_6773_length_2599_cov_6.151336
958	bin.13.fa	>NODE_6832_length_2583_cov_5.592959
959	bin.13.fa	>NODE_6876_length_2572_cov_7.188717
960	bin.13.fa	>NODE_6904_length_2567_cov_7.765127
961	bin.13.fa	>NODE_6948_length_2557_cov_4.280176
962	bin.13.fa	>NODE_6963_length_2553_cov_5.895116
963	bin.13.fa	>NODE_6987_length_2548_cov_6.146009
964	bin.13.fa	>NODE_7039_length_2537_cov_6.071716
965	bin.13.fa	>NODE_7041_length_2536_cov_7.647723
966	bin.13.fa	>NODE_7064_length_2527_cov_10.931634
967	bin.13.fa	>NODE_7148_length_2515_cov_9.323171
968	bin.13.fa	>NODE_7152_length_2514_cov_8.129321
969	bin.13.fa	>NODE_7159_length_2513_cov_6.849471
970	bin.13.fa	>NODE_7164_length_2512_cov_7.328449
971	bin.13.fa	>NODE_7225_length_2502_cov_7.643645
972	bin.13.fa	>NODE_7237_length_2499_cov_7.267594
973	bin.13.fa	>NODE_7287_length_2487_cov_5.333882
974	bin.13.fa	>NODE_7353_length_2471_cov_7.774421
975	bin.13.fa	>NODE_7391_length_2465_cov_7.906639
976	bin.13.fa	>NODE_7401_length_2463_cov_5.796096
977	bin.13.fa	>NODE_7445_length_2455_cov_6.276250
978	bin.13.fa	>NODE_7488_length_2447_cov_6.266304
979	bin.13.fa	>NODE_7519_length_2441_cov_7.480302
980	bin.13.fa	>NODE_7657_length_2415_cov_8.699153
981	bin.13.fa	>NODE_7704_length_2406_cov_7.099107
982	bin.13.fa	>NODE_7755_length_2396_cov_7.557881
983	bin.13.fa	>NODE_7804_length_2386_cov_8.655084
984	bin.13.fa	>NODE_7856_length_2376_cov_6.348557
985	bin.13.fa	>NODE_7864_length_2374_cov_7.786115
986	bin.13.fa	>NODE_7940_length_2361_cov_7.390720
987	bin.13.fa	>NODE_8027_length_2344_cov_8.598952
988	bin.13.fa	>NODE_8054_length_2339_cov_9.493433
989	bin.13.fa	>NODE_8105_length_2330_cov_8.362198
990	bin.13.fa	>NODE_8152_length_2322_cov_7.586678
991	bin.13.fa	>NODE_8182_length_2317_cov_8.914677
992	bin.13.fa	>NODE_8213_length_2313_cov_7.945527
993	bin.13.fa	>NODE_8251_length_2307_cov_9.365009
994	bin.13.fa	>NODE_8273_length_2303_cov_5.672598
995	bin.13.fa	>NODE_8279_length_2302_cov_8.262572
996	bin.13.fa	>NODE_8304_length_2298_cov_8.518502
997	bin.13.fa	>NODE_8309_length_2297_cov_8.395629
998	bin.13.fa	>NODE_8365_length_2288_cov_7.621137
999	bin.13.fa	>NODE_8363_length_2288_cov_8.826691
1000	bin.13.fa	>NODE_8390_length_2284_cov_6.739794
1001	bin.13.fa	>NODE_8396_length_2283_cov_7.779174
1002	bin.13.fa	>NODE_8441_length_2275_cov_9.068919
1003	bin.13.fa	>NODE_8608_length_2246_cov_6.791876
1004	bin.13.fa	>k141_89500_length_2243_cov_11.0000
1005	bin.13.fa	>NODE_8649_length_2241_cov_7.837145
1006	bin.13.fa	>NODE_8867_length_2208_cov_7.119368
1007	bin.13.fa	>NODE_8913_length_2203_cov_7.724395
1008	bin.13.fa	>NODE_9081_length_2181_cov_7.622766
1009	bin.13.fa	>NODE_9132_length_2174_cov_8.507315
1010	bin.13.fa	>NODE_9139_length_2173_cov_6.888102
1011	bin.13.fa	>NODE_9297_length_2153_cov_6.553384
1012	bin.13.fa	>NODE_9404_length_2139_cov_7.329175
1013	bin.13.fa	>NODE_9449_length_2135_cov_10.683173
1014	bin.13.fa	>NODE_9474_length_2132_cov_8.180549
1015	bin.13.fa	>NODE_9543_length_2123_cov_5.797872
1016	bin.13.fa	>NODE_9541_length_2123_cov_7.858801
1017	bin.13.fa	>NODE_9737_length_2101_cov_7.558162
1018	bin.13.fa	>NODE_9764_length_2098_cov_7.413118
1019	bin.13.fa	>NODE_9776_length_2097_cov_6.902547
1020	bin.13.fa	>NODE_9800_length_2094_cov_4.412948
1021	bin.13.fa	>NODE_9812_length_2091_cov_9.862967
1022	bin.13.fa	>NODE_9823_length_2090_cov_7.764619
1023	bin.13.fa	>NODE_9880_length_2083_cov_7.924556
1024	bin.13.fa	>NODE_10085_length_2061_cov_7.263709
1025	bin.13.fa	>NODE_10133_length_2055_cov_8.065000
1026	bin.13.fa	>NODE_10286_length_2037_cov_7.249748
1027	bin.13.fa	>NODE_10345_length_2031_cov_9.165486
1028	bin.13.fa	>NODE_10407_length_2025_cov_8.014213
1029	bin.13.fa	>NODE_10528_length_2013_cov_6.819203
1030	bin.13.fa	>NODE_10579_length_2007_cov_8.353996
1031	bin.13.fa	>NODE_10610_length_2003_cov_6.387577
1032	bin.13.fa	>NODE_10750_length_1988_cov_7.084842
1033	bin.13.fa	>NODE_10854_length_1977_cov_5.427159
1034	bin.13.fa	>NODE_10890_length_1973_cov_5.392596
1035	bin.13.fa	>NODE_10912_length_1970_cov_7.862663
1036	bin.13.fa	>NODE_11169_length_1945_cov_7.188889
1037	bin.13.fa	>NODE_11223_length_1940_cov_5.827586
1038	bin.13.fa	>NODE_11272_length_1935_cov_8.265426
1039	bin.13.fa	>NODE_11335_length_1930_cov_7.161067
1040	bin.13.fa	>NODE_11412_length_1922_cov_6.623996
1041	bin.13.fa	>NODE_11448_length_1919_cov_7.645386
1042	bin.13.fa	>NODE_11669_length_1898_cov_8.111232
1043	bin.13.fa	>NODE_11746_length_1891_cov_4.433007
1044	bin.13.fa	>NODE_11933_length_1873_cov_7.153465
1045	bin.13.fa	>NODE_11974_length_1870_cov_8.384022
1046	bin.13.fa	>NODE_12049_length_1864_cov_6.954118
1047	bin.13.fa	>NODE_12289_length_1846_cov_4.242881
1048	bin.13.fa	>NODE_12527_length_1827_cov_6.357223
1049	bin.13.fa	>NODE_12596_length_1821_cov_4.847112
1050	bin.13.fa	>NODE_12730_length_1810_cov_9.844444
1051	bin.13.fa	>NODE_12925_length_1796_cov_5.948880
1052	bin.13.fa	>NODE_13090_length_1784_cov_6.499711
1053	bin.13.fa	>NODE_13256_length_1773_cov_4.332363
1054	bin.13.fa	>NODE_13319_length_1768_cov_6.752481
1055	bin.13.fa	>k141_374364_length_1754_cov_11.0000
1056	bin.13.fa	>NODE_13569_length_1750_cov_6.869617
1057	bin.13.fa	>NODE_13864_length_1730_cov_7.210746
1058	bin.13.fa	>NODE_13895_length_1728_cov_4.927077
1059	bin.13.fa	>NODE_13958_length_1724_cov_9.071300
1060	bin.13.fa	>NODE_14113_length_1715_cov_5.679518
1061	bin.13.fa	>NODE_14147_length_1713_cov_5.600724
1062	bin.13.fa	>NODE_14603_length_1685_cov_8.282822
1063	bin.13.fa	>NODE_14713_length_1678_cov_5.945163
1064	bin.13.fa	>NODE_14725_length_1677_cov_7.705919
1065	bin.13.fa	>NODE_14795_length_1673_cov_9.181706
1066	bin.13.fa	>NODE_14859_length_1670_cov_5.334365
1067	bin.13.fa	>NODE_14874_length_1669_cov_5.528501
1068	bin.13.fa	>NODE_14934_length_1665_cov_4.739130
1069	bin.13.fa	>NODE_15028_length_1660_cov_7.537695
1070	bin.13.fa	>NODE_15620_length_1629_cov_7.124524
1071	bin.13.fa	>NODE_15618_length_1629_cov_9.052732
1072	bin.13.fa	>NODE_15839_length_1616_cov_8.442024
1073	bin.13.fa	>NODE_16114_length_1602_cov_4.909502
1074	bin.13.fa	>NODE_16290_length_1594_cov_8.427550
1075	bin.13.fa	>NODE_16836_length_1568_cov_3.332452
1076	bin.13.fa	>NODE_16906_length_1564_cov_5.785951
1077	bin.13.fa	>NODE_17151_length_1552_cov_7.092852
1078	bin.13.fa	>k141_514811_length_1546_cov_6.0000
1079	bin.13.fa	>NODE_17291_length_1545_cov_7.125503
1080	bin.13.fa	>NODE_17439_length_1539_cov_6.039084
1081	bin.13.fa	>NODE_17461_length_1538_cov_5.590020
1082	bin.13.fa	>NODE_18013_length_1515_cov_5.099315
1083	bin.13.fa	>NODE_18076_length_1512_cov_6.877145
1084	bin.13.fa	>NODE_18132_length_1510_cov_5.008247
1085	bin.13.fa	>k141_492120_length_1509_cov_6.0000
1086	bin.14.fa	>NODE_23_length_85661_cov_158.773077
1087	bin.14.fa	>NODE_28_length_79505_cov_143.539711
1088	bin.14.fa	>NODE_55_length_60196_cov_157.163283
1089	bin.14.fa	>NODE_66_length_52157_cov_148.116425
1090	bin.14.fa	>NODE_83_length_47371_cov_145.010736
1091	bin.14.fa	>NODE_126_length_36555_cov_158.764603
1092	bin.14.fa	>NODE_142_length_34693_cov_143.587967
1093	bin.14.fa	>NODE_156_length_31970_cov_148.382453
1094	bin.14.fa	>NODE_167_length_30920_cov_139.173983
1095	bin.14.fa	>NODE_186_length_28633_cov_139.407446
1096	bin.14.fa	>NODE_247_length_23315_cov_136.843809
1097	bin.14.fa	>NODE_251_length_23136_cov_147.589879
1098	bin.14.fa	>NODE_335_length_19600_cov_170.808544
1099	bin.14.fa	>NODE_359_length_18479_cov_154.235617
1100	bin.14.fa	>NODE_412_length_17043_cov_153.780374
1101	bin.14.fa	>NODE_536_length_14033_cov_122.999142
1102	bin.14.fa	>NODE_572_length_13466_cov_139.080531
1103	bin.14.fa	>NODE_661_length_12259_cov_104.678466
1104	bin.14.fa	>NODE_673_length_12068_cov_159.975194
1105	bin.14.fa	>NODE_737_length_11389_cov_150.096436
1106	bin.14.fa	>NODE_828_length_10511_cov_140.870505
1107	bin.14.fa	>NODE_838_length_10423_cov_151.763021
1108	bin.14.fa	>NODE_951_length_9511_cov_166.301713
1109	bin.14.fa	>NODE_1007_length_9108_cov_146.208218
1110	bin.14.fa	>NODE_1036_length_8971_cov_159.110812
1111	bin.14.fa	>NODE_1055_length_8835_cov_151.849544
1112	bin.14.fa	>NODE_1133_length_8470_cov_142.446702
1113	bin.14.fa	>NODE_1155_length_8347_cov_149.536421
1114	bin.14.fa	>NODE_1345_length_7491_cov_146.861619
1115	bin.14.fa	>NODE_1427_length_7226_cov_151.101381
1116	bin.14.fa	>NODE_1482_length_7060_cov_145.558601
1117	bin.14.fa	>NODE_1560_length_6831_cov_132.648760
1118	bin.14.fa	>NODE_1696_length_6435_cov_77.827273
1119	bin.14.fa	>NODE_1807_length_6183_cov_142.827023
1120	bin.14.fa	>NODE_1932_length_5877_cov_135.389385
1121	bin.14.fa	>NODE_2097_length_5565_cov_88.447550
1122	bin.14.fa	>NODE_2101_length_5561_cov_137.221758
1123	bin.14.fa	>NODE_3009_length_4414_cov_162.300757
1124	bin.14.fa	>NODE_3077_length_4340_cov_140.720187
1125	bin.14.fa	>NODE_3136_length_4285_cov_138.082033
1126	bin.14.fa	>NODE_3222_length_4205_cov_145.672771
1127	bin.14.fa	>NODE_3287_length_4150_cov_134.153358
1128	bin.14.fa	>NODE_3316_length_4126_cov_153.298207
1129	bin.14.fa	>NODE_3354_length_4102_cov_143.486039
1130	bin.14.fa	>NODE_3386_length_4077_cov_165.365241
1131	bin.14.fa	>NODE_3643_length_3891_cov_140.956986
1132	bin.14.fa	>NODE_4050_length_3616_cov_155.159506
1133	bin.14.fa	>NODE_4201_length_3518_cov_145.381461
1134	bin.14.fa	>NODE_4259_length_3484_cov_143.600175
1135	bin.14.fa	>NODE_4288_length_3470_cov_142.180673
1136	bin.14.fa	>NODE_4391_length_3416_cov_138.785778
1137	bin.14.fa	>NODE_4416_length_3405_cov_139.231343
1138	bin.14.fa	>NODE_5183_length_3068_cov_153.064388
1139	bin.14.fa	>NODE_5931_length_2822_cov_142.546802
1140	bin.14.fa	>NODE_6035_length_2794_cov_131.562979
1141	bin.14.fa	>NODE_6185_length_2751_cov_130.514466
1142	bin.14.fa	>NODE_6697_length_2616_cov_155.930886
1143	bin.14.fa	>NODE_6769_length_2599_cov_109.645833
1144	bin.14.fa	>NODE_7346_length_2474_cov_129.112030
1145	bin.14.fa	>NODE_7625_length_2421_cov_128.615807
1146	bin.14.fa	>NODE_7663_length_2414_cov_125.863925
1147	bin.14.fa	>NODE_8907_length_2204_cov_146.578874
1148	bin.14.fa	>NODE_9463_length_2133_cov_149.973051
1149	bin.14.fa	>NODE_10483_length_2018_cov_131.156903
1150	bin.14.fa	>NODE_10816_length_1981_cov_150.853063
1151	bin.14.fa	>NODE_10898_length_1972_cov_125.458529
1152	bin.14.fa	>NODE_10904_length_1971_cov_170.292276
1153	bin.14.fa	>NODE_11047_length_1957_cov_152.471609
1154	bin.14.fa	>NODE_11545_length_1909_cov_174.102481
1155	bin.14.fa	>NODE_11556_length_1908_cov_139.143551
1156	bin.14.fa	>NODE_11836_length_1882_cov_128.816639
1157	bin.14.fa	>NODE_11987_length_1869_cov_148.855017
1158	bin.14.fa	>NODE_12501_length_1830_cov_121.328451
1159	bin.14.fa	>NODE_13078_length_1785_cov_73.249133
1160	bin.14.fa	>NODE_13387_length_1763_cov_127.133489
1161	bin.14.fa	>k141_60469_length_1753_cov_130.9144
1162	bin.14.fa	>NODE_14208_length_1709_cov_79.959492
1163	bin.14.fa	>NODE_14240_length_1707_cov_64.022397
1164	bin.14.fa	>NODE_15110_length_1655_cov_7.431250
1165	bin.14.fa	>NODE_15161_length_1652_cov_146.770820
1166	bin.14.fa	>NODE_15559_length_1632_cov_143.629677
1167	bin.14.fa	>NODE_16180_length_1599_cov_135.127591
1168	bin.14.fa	>NODE_16287_length_1594_cov_138.651722
1169	bin.14.fa	>NODE_16360_length_1591_cov_5.273438
1170	bin.14.fa	>NODE_16565_length_1581_cov_86.954784
1171	bin.14.fa	>k141_9192_length_1550_cov_118.9312
1172	bin.14.fa	>NODE_17869_length_1521_cov_132.948158
1173	bin.14.fa	>k141_29974_length_1464_cov_44.4331
1174	bin.14.fa	>k141_342116_length_1354_cov_32.2086
1175	bin.14.fa	>k141_356220_length_1249_cov_40.2780
1176	bin.14.fa	>k141_259159_length_1237_cov_145.5967
1177	bin.14.fa	>k141_571745_length_1215_cov_24.7225
1178	bin.14.fa	>k141_25348_length_1208_cov_58.0000
1179	bin.14.fa	>k141_511967_length_1141_cov_22.0000
1180	bin.14.fa	>k141_167781_length_1136_cov_139.6714
1181	bin.14.fa	>k141_369037_length_1115_cov_29.0000
1182	bin.14.fa	>k141_583350_length_1113_cov_41.0000
1183	bin.14.fa	>k141_426945_length_1111_cov_44.8804
1184	bin.14.fa	>k141_379318_length_1073_cov_36.0000
1185	bin.14.fa	>k141_282866_length_1065_cov_47.2814
1186	bin.14.fa	>k141_290199_length_1018_cov_32.3729
1187	bin.2.fa	>NODE_541_length_13983_cov_6.024411
1188	bin.2.fa	>NODE_593_length_13146_cov_7.671301
1189	bin.2.fa	>NODE_607_length_12966_cov_7.076756
1190	bin.2.fa	>NODE_658_length_12281_cov_7.929331
1191	bin.2.fa	>NODE_709_length_11681_cov_6.607002
1192	bin.2.fa	>NODE_729_length_11494_cov_7.461404
1193	bin.2.fa	>NODE_793_length_10819_cov_7.677536
1194	bin.2.fa	>NODE_822_length_10598_cov_6.781656
1195	bin.2.fa	>NODE_880_length_10114_cov_8.815687
1196	bin.2.fa	>NODE_899_length_9903_cov_8.988729
1197	bin.2.fa	>NODE_938_length_9579_cov_8.455691
1198	bin.2.fa	>NODE_965_length_9396_cov_8.303180
1199	bin.2.fa	>NODE_972_length_9375_cov_6.673712
1200	bin.2.fa	>NODE_981_length_9310_cov_7.556348
1201	bin.2.fa	>NODE_999_length_9153_cov_6.869202
1202	bin.2.fa	>NODE_1004_length_9135_cov_6.354956
1203	bin.2.fa	>NODE_1045_length_8896_cov_6.148739
1204	bin.2.fa	>NODE_1091_length_8683_cov_8.443556
1205	bin.2.fa	>NODE_1094_length_8665_cov_8.616492
1206	bin.2.fa	>NODE_1095_length_8662_cov_7.664575
1207	bin.2.fa	>NODE_1169_length_8274_cov_8.004502
1208	bin.2.fa	>NODE_1202_length_8084_cov_6.845933
1209	bin.2.fa	>NODE_1212_length_8062_cov_8.604971
1210	bin.2.fa	>NODE_1217_length_8058_cov_7.925653
1211	bin.2.fa	>NODE_1226_length_8001_cov_6.766046
1212	bin.2.fa	>NODE_1314_length_7625_cov_5.987318
1213	bin.2.fa	>NODE_1344_length_7493_cov_8.114144
1214	bin.2.fa	>NODE_1347_length_7487_cov_7.304494
1215	bin.2.fa	>NODE_1363_length_7451_cov_7.743645
1216	bin.2.fa	>NODE_1396_length_7331_cov_7.616822
1217	bin.2.fa	>NODE_1493_length_7033_cov_8.686730
1218	bin.2.fa	>NODE_1522_length_6948_cov_5.710721
1219	bin.2.fa	>NODE_1541_length_6879_cov_6.593054
1220	bin.2.fa	>NODE_1545_length_6870_cov_6.701834
1221	bin.2.fa	>NODE_1585_length_6754_cov_7.297507
1222	bin.2.fa	>NODE_1619_length_6651_cov_6.501061
1223	bin.2.fa	>NODE_1650_length_6568_cov_8.057117
1224	bin.2.fa	>NODE_1672_length_6499_cov_6.317815
1225	bin.2.fa	>NODE_1679_length_6480_cov_6.293074
1226	bin.2.fa	>NODE_1698_length_6433_cov_8.383506
1227	bin.2.fa	>NODE_1702_length_6426_cov_6.861717
1228	bin.2.fa	>NODE_1718_length_6388_cov_6.358914
1229	bin.2.fa	>NODE_1723_length_6368_cov_6.256613
1230	bin.2.fa	>NODE_1724_length_6367_cov_7.197243
1231	bin.2.fa	>NODE_1748_length_6299_cov_6.335842
1232	bin.2.fa	>NODE_1751_length_6295_cov_7.714263
1233	bin.2.fa	>NODE_1820_length_6150_cov_6.391961
1234	bin.2.fa	>NODE_1832_length_6120_cov_6.144765
1235	bin.2.fa	>NODE_1847_length_6080_cov_6.084481
1236	bin.2.fa	>NODE_1876_length_5994_cov_6.924903
1237	bin.2.fa	>NODE_1878_length_5985_cov_8.124789
1238	bin.2.fa	>NODE_1884_length_5972_cov_7.916850
1239	bin.2.fa	>NODE_1900_length_5936_cov_8.378847
1240	bin.2.fa	>NODE_1908_length_5928_cov_7.101992
1241	bin.2.fa	>NODE_1912_length_5920_cov_6.857630
1242	bin.2.fa	>NODE_1949_length_5825_cov_7.070884
1243	bin.2.fa	>NODE_1955_length_5817_cov_6.795210
1244	bin.2.fa	>NODE_1976_length_5781_cov_6.695075
1245	bin.2.fa	>NODE_2000_length_5752_cov_8.120590
1246	bin.2.fa	>NODE_2073_length_5609_cov_7.448145
1247	bin.2.fa	>NODE_2113_length_5552_cov_7.881208
1248	bin.2.fa	>NODE_2140_length_5498_cov_7.399780
1249	bin.2.fa	>NODE_2192_length_5415_cov_7.550000
1250	bin.2.fa	>NODE_2198_length_5401_cov_8.090909
1251	bin.2.fa	>NODE_2202_length_5392_cov_6.362563
1252	bin.2.fa	>NODE_2220_length_5363_cov_5.172381
1253	bin.2.fa	>NODE_2224_length_5357_cov_6.870238
1254	bin.2.fa	>NODE_2255_length_5317_cov_6.589320
1255	bin.2.fa	>NODE_2280_length_5275_cov_7.445977
1256	bin.2.fa	>NODE_2291_length_5259_cov_6.273059
1257	bin.2.fa	>NODE_2299_length_5250_cov_7.110298
1258	bin.2.fa	>NODE_2351_length_5170_cov_7.917107
1259	bin.2.fa	>NODE_2377_length_5138_cov_6.523903
1260	bin.2.fa	>NODE_2390_length_5125_cov_6.918343
1261	bin.2.fa	>NODE_2413_length_5097_cov_6.483340
1262	bin.2.fa	>NODE_2429_length_5067_cov_7.481245
1263	bin.2.fa	>NODE_2438_length_5051_cov_6.146317
1264	bin.2.fa	>NODE_2458_length_5021_cov_5.969190
1265	bin.2.fa	>NODE_2460_length_5019_cov_8.482877
1266	bin.2.fa	>NODE_2463_length_5017_cov_6.308545
1267	bin.2.fa	>NODE_2490_length_4985_cov_6.749087
1268	bin.2.fa	>NODE_2516_length_4960_cov_6.090928
1269	bin.2.fa	>NODE_2526_length_4951_cov_7.222018
1270	bin.2.fa	>NODE_2527_length_4950_cov_8.476200
1271	bin.2.fa	>NODE_2572_length_4891_cov_7.795492
1272	bin.2.fa	>NODE_2590_length_4876_cov_5.973242
1273	bin.2.fa	>NODE_2633_length_4821_cov_6.791439
1274	bin.2.fa	>NODE_2644_length_4809_cov_6.435844
1275	bin.2.fa	>NODE_2682_length_4772_cov_6.490142
1276	bin.2.fa	>NODE_2697_length_4757_cov_6.473416
1277	bin.2.fa	>NODE_2712_length_4738_cov_7.424087
1278	bin.2.fa	>NODE_2725_length_4719_cov_6.385935
1279	bin.2.fa	>NODE_2744_length_4694_cov_5.821944
1280	bin.2.fa	>NODE_2757_length_4685_cov_6.855292
1281	bin.2.fa	>NODE_2776_length_4661_cov_6.014763
1282	bin.2.fa	>NODE_2785_length_4654_cov_8.550337
1283	bin.2.fa	>NODE_2823_length_4615_cov_6.857675
1284	bin.2.fa	>NODE_2863_length_4579_cov_7.239832
1285	bin.2.fa	>NODE_2872_length_4567_cov_6.694149
1286	bin.2.fa	>NODE_2887_length_4545_cov_6.087305
1287	bin.2.fa	>NODE_2892_length_4539_cov_7.002899
1288	bin.2.fa	>NODE_2899_length_4530_cov_7.144358
1289	bin.2.fa	>NODE_2914_length_4519_cov_8.269265
1290	bin.2.fa	>NODE_2941_length_4489_cov_6.956022
1291	bin.2.fa	>NODE_2988_length_4437_cov_6.269055
1292	bin.2.fa	>NODE_2991_length_4433_cov_10.614664
1293	bin.2.fa	>NODE_2996_length_4425_cov_6.025629
1294	bin.2.fa	>NODE_3019_length_4406_cov_8.314870
1295	bin.2.fa	>NODE_3051_length_4371_cov_7.666589
1296	bin.2.fa	>NODE_3054_length_4368_cov_7.182935
1297	bin.2.fa	>NODE_3059_length_4360_cov_6.710105
1298	bin.2.fa	>NODE_3066_length_4350_cov_5.868219
1299	bin.2.fa	>NODE_3078_length_4340_cov_8.605834
1300	bin.2.fa	>NODE_3083_length_4334_cov_6.868194
1301	bin.2.fa	>NODE_3110_length_4310_cov_6.387779
1302	bin.2.fa	>NODE_3135_length_4286_cov_6.861026
1303	bin.2.fa	>NODE_3137_length_4284_cov_5.958856
1304	bin.2.fa	>NODE_3141_length_4279_cov_6.941051
1305	bin.2.fa	>NODE_3191_length_4236_cov_7.860081
1306	bin.2.fa	>NODE_3194_length_4235_cov_6.243541
1307	bin.2.fa	>NODE_3228_length_4201_cov_8.299083
1308	bin.2.fa	>NODE_3236_length_4195_cov_7.345894
1309	bin.2.fa	>NODE_3271_length_4165_cov_9.335523
1310	bin.2.fa	>NODE_3282_length_4155_cov_8.278049
1311	bin.2.fa	>NODE_3288_length_4150_cov_7.626129
1312	bin.2.fa	>NODE_3302_length_4141_cov_6.565345
1313	bin.2.fa	>NODE_3353_length_4103_cov_7.912549
1314	bin.2.fa	>NODE_3357_length_4101_cov_5.585269
1315	bin.2.fa	>NODE_3395_length_4071_cov_5.906624
1316	bin.2.fa	>NODE_3414_length_4057_cov_6.354323
1317	bin.2.fa	>NODE_3423_length_4050_cov_7.863079
1318	bin.2.fa	>NODE_3465_length_4027_cov_7.152568
1319	bin.2.fa	>NODE_3473_length_4022_cov_4.144442
1320	bin.2.fa	>NODE_3521_length_3990_cov_7.457687
1321	bin.2.fa	>NODE_3555_length_3963_cov_8.593142
1322	bin.2.fa	>NODE_3594_length_3928_cov_5.263104
1323	bin.2.fa	>NODE_3608_length_3920_cov_9.058473
1324	bin.2.fa	>NODE_3626_length_3904_cov_7.299039
1325	bin.2.fa	>NODE_3663_length_3874_cov_7.044252
1326	bin.2.fa	>NODE_3688_length_3859_cov_6.289169
1327	bin.2.fa	>NODE_3744_length_3822_cov_7.403504
1328	bin.2.fa	>NODE_3757_length_3817_cov_5.221425
1329	bin.2.fa	>NODE_3778_length_3801_cov_4.534704
1330	bin.2.fa	>NODE_3858_length_3751_cov_7.025162
1331	bin.2.fa	>NODE_3900_length_3719_cov_4.581878
1332	bin.2.fa	>NODE_3923_length_3702_cov_6.878530
1333	bin.2.fa	>NODE_3988_length_3655_cov_7.744722
1334	bin.2.fa	>NODE_4033_length_3627_cov_6.557951
1335	bin.2.fa	>NODE_4040_length_3622_cov_8.172694
1336	bin.2.fa	>NODE_4044_length_3620_cov_7.193548
1337	bin.2.fa	>NODE_4056_length_3611_cov_6.231721
1338	bin.2.fa	>NODE_4085_length_3593_cov_6.832391
1339	bin.2.fa	>NODE_4086_length_3592_cov_6.856658
1340	bin.2.fa	>NODE_4310_length_3458_cov_6.415222
1341	bin.2.fa	>NODE_4314_length_3456_cov_7.459865
1342	bin.2.fa	>NODE_4327_length_3447_cov_7.803950
1343	bin.2.fa	>NODE_4330_length_3446_cov_6.564435
1344	bin.2.fa	>NODE_4351_length_3436_cov_6.264715
1345	bin.2.fa	>NODE_4360_length_3431_cov_6.563092
1346	bin.2.fa	>NODE_4442_length_3387_cov_6.304022
1347	bin.2.fa	>NODE_4501_length_3360_cov_7.784569
1348	bin.2.fa	>NODE_4503_length_3359_cov_6.663741
1349	bin.2.fa	>NODE_4517_length_3352_cov_8.233546
1350	bin.2.fa	>NODE_4524_length_3350_cov_7.651593
